RunAtUTC,BucketID,Query,Status,ReturnedItems,Message
2026-05-21T06:10:49.117316+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-05-21T06:10:53.249790+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-05-21T06:10:56.965803+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-05-21T06:11:00.674679+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-05-21T06:11:06.886535+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-05-21T06:11:13.701199+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-05-21T06:11:17.940206+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-05-21T06:11:22.524230+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-05-21T06:11:26.179406+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-05-21T06:11:29.864500+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-05-21T06:11:33.590703+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-05-21T06:11:36.984075+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-05-21T06:11:41.111710+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-05-21T06:11:45.759355+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-05-21T06:11:50.298132+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-05-21T06:11:53.492566+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-05-21T06:11:57.163348+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-05-21T06:12:00.634731+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-05-21T06:12:04.901539+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-05-21T06:12:08.260951+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-05-21T06:12:11.623844+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-05-21T06:12:15.324201+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-05-21T06:12:18.561842+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-05-21T06:12:21.997676+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-05-21T06:12:25.690142+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-05-21T06:12:29.189001+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-05-21T06:12:33.293385+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-05-21T06:12:36.476685+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-05-21T06:12:40.543707+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-05-21T06:12:44.745306+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-05-21T06:12:48.661456+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-05-21T06:12:52.579359+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-05-21T06:12:57.547802+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-05-21T06:13:02.287088+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-05-21T06:13:06.511881+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-05-21T06:13:11.380326+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-05-21T06:13:23.589977+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-05-21T06:13:29.761980+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-05-21T06:13:34.984429+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-05-21T06:13:40.272248+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-05-22T06:06:38.743364+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-05-22T06:06:40.666058+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-05-22T06:06:42.668762+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-05-22T06:06:45.223868+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-05-22T06:06:47.755080+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-05-22T06:06:52.006208+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-05-22T06:06:54.149673+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-05-22T06:07:05.153430+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-05-22T06:07:08.589854+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-05-22T06:07:13.538941+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-05-22T06:07:16.976371+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-05-22T06:07:20.905723+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-05-22T06:07:24.249623+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-05-22T06:07:27.392559+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-05-22T06:07:30.791316+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-05-22T06:07:32.794247+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-05-22T06:07:34.671261+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-05-22T06:07:36.597029+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-05-22T06:07:39.420860+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-05-22T06:07:42.333054+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-05-22T06:07:44.522760+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-05-22T06:07:46.332013+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-05-22T06:07:48.506669+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-05-22T06:07:50.485427+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-05-22T06:07:53.855897+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-05-22T06:07:55.973329+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-05-22T06:07:58.421084+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-05-22T06:08:01.287711+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-05-22T06:08:05.048549+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-05-22T06:08:08.120486+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-05-22T06:08:10.821510+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-05-22T06:08:13.138229+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-05-22T06:08:14.941747+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-05-22T06:08:17.243424+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-05-22T06:08:19.596281+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-05-22T06:08:21.491254+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-05-22T06:08:24.294070+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-05-22T06:08:27.893421+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-05-22T06:08:30.451059+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-05-22T06:08:37.537256+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-05-22T06:08:41.779313+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-05-22T06:08:45.045164+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-05-22T06:08:47.036609+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-05-22T06:08:48.694886+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-05-22T06:08:50.627421+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-05-22T06:08:52.559576+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-05-22T06:08:54.425782+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-05-22T06:08:56.653351+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-05-22T06:08:58.944398+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-05-23T05:38:48.641436+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-05-23T05:38:50.339616+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-05-23T05:38:52.718081+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-05-23T05:38:54.856772+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-05-23T05:38:56.689441+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-05-23T05:38:59.531354+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-05-23T05:39:01.925823+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-05-23T05:39:03.834415+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-05-23T05:39:05.730421+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-05-23T05:39:07.633032+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-05-23T05:39:09.638621+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-05-23T05:39:11.291902+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-05-23T05:39:12.784393+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-05-23T05:39:14.449443+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-05-23T05:39:16.349043+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-05-23T05:39:19.042106+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-05-23T05:39:21.141788+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-05-23T05:39:23.183098+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-05-23T05:39:25.040419+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-05-23T05:39:27.687375+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-05-23T05:39:30.470717+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-05-23T05:39:32.354582+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-05-23T05:39:35.786512+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-05-23T05:39:39.185432+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-05-23T05:39:41.689189+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-05-23T05:39:44.332868+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-05-23T05:39:46.668078+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-05-23T05:39:48.383535+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-05-23T05:39:51.457506+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-05-23T05:39:53.567898+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-05-23T05:39:55.764359+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-05-23T05:39:57.562660+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-05-23T05:39:59.523768+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-05-23T05:40:01.317338+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-05-23T05:40:04.449915+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-05-23T05:40:06.061112+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-05-23T05:40:07.906573+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-05-23T05:40:09.688895+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-05-23T05:40:11.463014+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-05-23T05:40:13.763240+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-05-23T05:40:15.917359+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-05-23T05:40:17.853835+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-05-23T05:40:20.905918+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-05-23T05:40:22.439594+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-05-23T05:40:24.702074+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-05-23T05:40:27.573859+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-05-23T05:40:29.532978+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-05-23T05:40:31.951823+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-05-23T05:40:33.811584+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-05-24T06:01:21.736443+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-05-24T06:01:23.537670+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-05-24T06:01:25.702536+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-05-24T06:01:27.516692+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-05-24T06:01:29.238178+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-05-24T06:01:31.298919+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-05-24T06:01:32.874506+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-05-24T06:01:34.488911+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-05-24T06:01:36.353475+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-05-24T06:01:38.443918+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-05-24T06:01:40.647874+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-05-24T06:01:42.664427+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-05-24T06:01:44.245128+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-05-24T06:01:46.248521+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-05-24T06:01:48.149365+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-05-24T06:01:49.959562+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-05-24T06:01:51.889643+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-05-24T06:01:53.844254+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-05-24T06:01:55.629325+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-05-24T06:01:57.220297+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-05-24T06:01:59.114473+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-05-24T06:02:00.866303+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-05-24T06:02:02.833669+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-05-24T06:02:04.448103+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-05-24T06:02:06.183576+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-05-24T06:02:07.807361+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-05-24T06:02:09.827214+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-05-24T06:02:11.641591+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-05-24T06:02:13.522241+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-05-24T06:02:15.559525+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-05-24T06:02:17.306355+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-05-24T06:02:19.052111+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-05-24T06:02:21.248731+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-05-24T06:02:23.155944+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-05-24T06:02:24.877636+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-05-24T06:02:26.619095+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-05-24T06:02:28.426233+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-05-24T06:02:29.913876+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-05-24T06:02:32.205058+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-05-24T06:02:34.175513+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-05-24T06:02:35.935204+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-05-24T06:02:38.406287+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-05-24T06:02:40.244109+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-05-24T06:02:41.966986+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-05-24T06:02:49.515275+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-05-24T06:02:51.345179+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-05-24T06:02:52.745587+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-05-24T06:02:54.646244+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
2026-05-24T06:02:56.363984+00:00,VENUE_SWEEP_EDL,"""complementary GaN""",OK,400.0,
2026-05-25T06:27:13.562622+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN CMOS"" inverter",OK,400.0,
2026-05-25T06:27:16.075482+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" CMOS inverter",OK,400.0,
2026-05-25T06:27:18.669649+00:00,GaN_CMOS_A_Circuit_Demos,"""complementary"" GaN inverter",OK,400.0,
2026-05-25T06:27:22.729066+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary inverter",OK,400.0,
2026-05-25T06:27:24.873828+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic circuits",OK,400.0,
2026-05-25T06:27:27.054429+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" complementary logic",OK,400.0,
2026-05-25T06:27:29.853141+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""logic gate"" complementary",OK,400.0,
2026-05-25T06:27:31.954515+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""ring oscillator"" complementary",OK,400.0,
2026-05-25T06:27:33.951720+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""voltage transfer"" inverter",OK,400.0,
2026-05-25T06:27:35.489863+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" ""noise margin"" inverter",OK,400.0,
2026-05-25T06:27:36.893974+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" inverter propagation delay",OK,400.0,
2026-05-25T06:27:39.509427+00:00,GaN_CMOS_A_Circuit_Demos,"""GaN"" short propagation delay",OK,400.0,
2026-05-25T06:27:41.957130+00:00,GaN_CMOS_A_Circuit_Demos,"""all-GaN"" CMOS inverter",OK,400.0,
2026-05-25T06:27:43.626534+00:00,GaN_CMOS_A_Circuit_Demos,"""monolithic"" GaN CMOS",OK,400.0,
2026-05-25T06:27:47.634905+00:00,GaN_CMOS_B_Enablers,"""GaN CMOS""",OK,400.0,
2026-05-25T06:27:49.460154+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN transistor",OK,400.0,
2026-05-25T06:27:51.191369+00:00,GaN_CMOS_B_Enablers,"""complementary"" GaN FET",OK,400.0,
2026-05-25T06:27:53.050155+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel transistor",OK,400.0,
2026-05-25T06:27:55.002506+00:00,GaN_CMOS_B_Enablers,"""GaN"" p-channel FET",OK,400.0,
2026-05-25T06:27:56.968752+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN",OK,400.0,
2026-05-25T06:27:58.818994+00:00,GaN_CMOS_B_Enablers,"""p-type"" GaN FET",OK,400.0,
2026-05-25T06:28:00.630092+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" transistor",OK,400.0,
2026-05-25T06:28:02.647572+00:00,GaN_CMOS_B_Enablers,"""p-GaN"" FET",OK,400.0,
2026-05-25T06:28:04.671566+00:00,GaN_CMOS_B_Enablers,"""p-channel"" GaN MOSFET",OK,400.0,
2026-05-25T06:28:06.354738+00:00,GaN_CMOS_B_Enablers,"""GaN"" n-channel MOSFET",OK,400.0,
2026-05-25T06:28:08.216666+00:00,GaN_CMOS_B_Enablers,"""GaN"" CMOS technology",OK,400.0,
2026-05-25T06:28:10.961477+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary technology",OK,400.0,
2026-05-25T06:28:13.246459+00:00,GaN_CMOS_B_Enablers,"""GaN"" complementary integration",OK,400.0,
2026-05-25T06:28:15.295348+00:00,GaN_CMOS_B_Enablers,"""GaN"" threshold voltage engineering complementary",OK,400.0,
2026-05-25T06:28:17.027373+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN p-channel",OK,400.0,
2026-05-25T06:28:18.935302+00:00,GaN_CMOS_B_Enablers,"""normally-off"" GaN complementary",OK,400.0,
2026-05-25T06:28:21.379539+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN p-channel",OK,400.0,
2026-05-25T06:28:23.184356+00:00,GaN_CMOS_B_Enablers,"""enhancement-mode"" GaN complementary",OK,400.0,
2026-05-25T06:28:25.390992+00:00,GaN_CMOS_B_Enablers,"""gate stack"" GaN p-channel",OK,400.0,
2026-05-25T06:28:27.838251+00:00,GaN_CMOS_B_Enablers,"""Mg"" doped p-GaN transistor",OK,400.0,
2026-05-25T06:28:30.297678+00:00,GaN_CMOS_B_Enablers,"""polarization"" GaN p-channel transistor",OK,400.0,
2026-05-25T06:28:32.806663+00:00,GaN_CMOS_B_Enablers,"""polarization"" enhanced complementary GaN",OK,400.0,
2026-05-25T06:28:35.460798+00:00,VENUE_SWEEP_IEDM,"""GaN CMOS""",OK,400.0,
2026-05-25T06:28:37.401750+00:00,VENUE_SWEEP_IEDM,"""GaN complementary logic""",OK,400.0,
2026-05-25T06:28:39.756440+00:00,VENUE_SWEEP_IEDM,"""complementary GaN""",OK,400.0,
2026-05-25T06:28:42.244531+00:00,VENUE_SWEEP_VLSI,"""GaN CMOS""",OK,400.0,
2026-05-25T06:28:44.638636+00:00,VENUE_SWEEP_VLSI,"""GaN complementary logic""",OK,400.0,
2026-05-25T06:28:46.537752+00:00,VENUE_SWEEP_VLSI,"""complementary GaN""",OK,400.0,
2026-05-25T06:28:48.320768+00:00,VENUE_SWEEP_TED,"""GaN CMOS""",OK,400.0,
2026-05-25T06:28:50.871406+00:00,VENUE_SWEEP_TED,"""GaN complementary logic""",OK,400.0,
2026-05-25T06:28:53.205173+00:00,VENUE_SWEEP_TED,"""complementary GaN""",OK,400.0,
2026-05-25T06:28:55.886520+00:00,VENUE_SWEEP_EDL,"""GaN CMOS""",OK,400.0,
2026-05-25T06:28:59.197802+00:00,VENUE_SWEEP_EDL,"""GaN complementary logic""",OK,400.0,
